id,place_id,comment,sentiment_score
2438,4159,The wide range of activities at Site touristique 4159 made my visit unforgettable. Highly recommend it!,5
2439,4917,"Not bad overall! Site touristique 4917 has potential, but the facilities need a bit of work to really shine.",3
2440,3010,"Site touristique 3010 is okay for a short visit. Some activities are fun, but I wasn’t fully impressed.",3
2441,1203,"Site touristique 1203 was fine, but it didn’t blow me away. The activities like 'Randonnée', 'Surf', 'Sport nautique', 'Photographie' were decent, but service could be better.",3
2442,3877,"Not bad overall! Site touristique 3877 has potential, but the facilities need a bit of work to really shine.",3
2443,2904,"Site touristique 2904 was fine, but it didn’t blow me away. The activities like 'Camping', 'Baignade' were decent, but service could be better.",3
2444,1886,"I enjoyed parts of Site touristique 1886, but it didn’t live up to the hype. The views were nice, though.",3
2445,3896,"Site touristique 3896 was fine, but it didn’t blow me away. The activities like 'Baignade', 'Photographie' were decent, but service could be better.",3
2446,4354,"I loved visiting Site touristique 4354! The activities like 'Baignade', 'Méditation', 'Shopping', ""Observation d'oiseaux"" were amazing, and the staff was friendly.",5
2447,1364,"Not bad overall! Site touristique 1364 has potential, but the facilities need a bit of work to really shine.",3
2448,1825,"Site touristique 1825 was fine, but it didn’t blow me away. The activities like 'Escalade', 'Photographie', 'Randonnée', 'Ski', 'Pêche' were decent, but service could be better.",3
2449,4895,"Site touristique 4895 offers a pleasant experience, but some areas could use improvement. Worth a visit if you’re nearby.",3
2450,3086,"I loved visiting Site touristique 3086! The activities like 'Baignade', 'Gastronomie' were amazing, and the staff was friendly.",5
2451,2817,"Site touristique 2817 was fine, but it didn’t blow me away. The activities like 'Sport nautique', 'Ski', 'Gastronomie' were decent, but service could be better.",3
2452,4126,"Site touristique 4126 is okay for a short visit. Some activities are fun, but I wasn’t fully impressed.",3
2453,4151,"I enjoyed parts of Site touristique 4151, but it didn’t live up to the hype. The views were nice, though.",3
2454,483,"Not bad overall! Site touristique 483 has potential, but the facilities need a bit of work to really shine.",3
2455,2246,"I loved visiting Site touristique 2246! The activities like ""Observation d'oiseaux"", 'Visite guidée', 'Méditation', 'Photographie', 'Artisanat' were amazing, and the staff was friendly.",5
2456,3116,The wide range of activities at Site touristique 3116 made my visit unforgettable. Highly recommend it!,5
2457,1810,"A wonderful experience at Site touristique 1810. Great for families, with lots to do and beautiful surroundings.",5
2458,1162,"Site touristique 1162 offers a pleasant experience, but some areas could use improvement. Worth a visit if you’re nearby.",3
2459,4183,"Not bad overall! Site touristique 4183 has potential, but the facilities need a bit of work to really shine.",3
2460,1815,"I enjoyed parts of Site touristique 1815, but it didn’t live up to the hype. The views were nice, though.",3
2461,3673,"Site touristique 3673 was fine, but it didn’t blow me away. The activities like 'Gastronomie', ""Observation d'oiseaux"", 'Sport nautique', 'Visite guidée', 'Ski' were decent, but service could be better.",3
2462,3598,"Site touristique 3598 offers a pleasant experience, but some areas could use improvement. Worth a visit if you’re nearby.",3
2463,4306,"Site touristique 4306 offers a pleasant experience, but some areas could use improvement. Worth a visit if you’re nearby.",3
2464,2478,"I enjoyed parts of Site touristique 2478, but it didn’t live up to the hype. The views were nice, though.",3
2465,146,"I enjoyed parts of Site touristique 146, but it didn’t live up to the hype. The views were nice, though.",3
2466,1616,"I loved visiting Site touristique 1616! The activities like 'Artisanat', 'Escalade', 'Randonnée' were amazing, and the staff was friendly.",5
2467,4306,"I enjoyed parts of Site touristique 4306, but it didn’t live up to the hype. The views were nice, though.",3
2468,1989,"Not bad overall! Site touristique 1989 has potential, but the facilities need a bit of work to really shine.",3
2469,818,"Site touristique 818 is a must-see destination. The location is stunning, and the accessibility for handicapped visitors was a huge plus.",5
2470,4263,"Not bad overall! Site touristique 4263 has potential, but the facilities need a bit of work to really shine.",3
2471,3472,"Not bad overall! Site touristique 3472 has potential, but the facilities need a bit of work to really shine.",3
2472,4434,"Site touristique 4434 was fine, but it didn’t blow me away. The activities like 'Escalade' were decent, but service could be better.",3
2473,3365,"Site touristique 3365 was fine, but it didn’t blow me away. The activities like 'Méditation', 'Shopping', 'Gastronomie', 'Ski', 'Escalade' were decent, but service could be better.",3
2474,2616,"Site touristique 2616 is okay for a short visit. Some activities are fun, but I wasn’t fully impressed.",3
2475,3101,"I enjoyed parts of Site touristique 3101, but it didn’t live up to the hype. The views were nice, though.",3
2476,1376,"Site touristique 1376 was fine, but it didn’t blow me away. The activities like 'Visite guidée', 'Méditation', 'Gastronomie', 'Escalade', 'Surf' were decent, but service could be better.",3
2477,1401,"Site touristique 1401 is okay for a short visit. Some activities are fun, but I wasn’t fully impressed.",3
2478,1245,"Site touristique 1245 was fine, but it didn’t blow me away. The activities like 'Surf', 'Artisanat', 'Randonnée' were decent, but service could be better.",3
2479,4107,"A wonderful experience at Site touristique 4107. Great for families, with lots to do and beautiful surroundings.",5
2480,1402,"Not bad overall! Site touristique 1402 has potential, but the facilities need a bit of work to really shine.",3
2481,2400,"Not bad overall! Site touristique 2400 has potential, but the facilities need a bit of work to really shine.",3
2482,846,"Site touristique 846 is a must-see destination. The location is stunning, and the accessibility for handicapped visitors was a huge plus.",5
2483,491,"I enjoyed parts of Site touristique 491, but it didn’t live up to the hype. The views were nice, though.",3
2484,2993,"A wonderful experience at Site touristique 2993. Great for families, with lots to do and beautiful surroundings.",5
2485,3482,"Not bad overall! Site touristique 3482 has potential, but the facilities need a bit of work to really shine.",3
2486,3473,The wide range of activities at Site touristique 3473 made my visit unforgettable. Highly recommend it!,5
2487,2258,"I enjoyed parts of Site touristique 2258, but it didn’t live up to the hype. The views were nice, though.",3
2488,4210,"Not bad overall! Site touristique 4210 has potential, but the facilities need a bit of work to really shine.",3
2489,4391,"Site touristique 4391 is okay for a short visit. Some activities are fun, but I wasn’t fully impressed.",3
2490,2156,"I enjoyed parts of Site touristique 2156, but it didn’t live up to the hype. The views were nice, though.",3
2491,2080,"I enjoyed parts of Site touristique 2080, but it didn’t live up to the hype. The views were nice, though.",3
2492,2708,"A wonderful experience at Site touristique 2708. Great for families, with lots to do and beautiful surroundings.",5
2493,905,The wide range of activities at Site touristique 905 made my visit unforgettable. Highly recommend it!,5
2494,362,"Site touristique 362 offers a pleasant experience, but some areas could use improvement. Worth a visit if you’re nearby.",3
2495,3402,"I enjoyed parts of Site touristique 3402, but it didn’t live up to the hype. The views were nice, though.",3
2496,4631,"Site touristique 4631 is a must-see destination. The location is stunning, and the accessibility for handicapped visitors was a huge plus.",5
2497,3221,"Everything about Site touristique 3221 was perfect—the views, the activities, and even the opening hours were convenient!",5
2498,2991,"Site touristique 2991 is okay for a short visit. Some activities are fun, but I wasn’t fully impressed.",3
2499,82,"Not bad overall! Site touristique 82 has potential, but the facilities need a bit of work to really shine.",3
2500,2701,"Not bad overall! Site touristique 2701 has potential, but the facilities need a bit of work to really shine.",3
2501,1122,"Not bad overall! Site touristique 1122 has potential, but the facilities need a bit of work to really shine.",3
2502,683,"Site touristique 683 was fine, but it didn’t blow me away. The activities like 'Gastronomie' were decent, but service could be better.",3
2503,2404,"I enjoyed parts of Site touristique 2404, but it didn’t live up to the hype. The views were nice, though.",3
